"","V1","V2","V3","V4"
"WDR48_HUMAN---WDR70_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CSK21_HUMAN---XRCC1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PNKP_HUMAN---XRCC1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PGAM1_HUMAN---XRCC6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PO2F1_HUMAN---XRCC6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"RLA1_HUMAN---XRCC6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"RRAS2_HUMAN---XRCC6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SIR1_HUMAN---XRCC6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"EF1A1_HUMAN---XRN2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CTNB1_HUMAN---YAP1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"WIZ_HUMAN---ZC3H4_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SMRCD_HUMAN---ZCH18_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SUMO2_HUMAN---ZMYM4_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"HDAC1_HUMAN---ZN609_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"1433G_HUMAN---ZN638_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"TERF2_HUMAN---ZN703_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"AFAD_HUMAN---ZO1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"1433T_HUMAN---CRTC2_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"AAPK1_HUMAN---TBCD1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"ACTB_HUMAN---COF1_HUMAN",-35.1835100300017,71.2828563393556,17.7992482316125,16.684192094354
"ACTB_HUMAN---PRSR2_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
"AKA12_HUMAN---DC1L1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"AR6P4_HUMAN---SRPK2_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"ARHG7_HUMAN---NAA10_HUMAN",-35.1835100300017,71.2828563393556,17.7992482316125,16.684192094354
"ASPM_HUMAN---KS6A1_HUMAN",-15.356730422459,71.0389983455933,38.6027736360775,8.63584637118367
"AT133_HUMAN---MD2L1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"ATRX_HUMAN---EZH2_HUMAN",-30.2503330051073,20.6016146698121,-69.0036846632429,-18.9800926125821
"ATX2L_HUMAN---OXSR1_HUMAN",-72.3610322071573,42.8878407359148,-22.0080632623558,1.54783464740948
"AURKB_HUMAN---SKA1_HUMAN",-53.4244513830918,63.0691488604857,-8.91049763540088,17.20930611805
