"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"B4E1U9_HUMAN---BORG1_HUMAN",-45.8946399949118,38.6277422622627,5.84212081168682,-13.5548623397778,-8.09117622874177,6.64343395107537,3.64224209204246,9.96965365082916,-0.171468703053023,6.83186929567662
"B4E1U9_HUMAN---WASL_HUMAN",-45.8946399949118,38.6277422622627,5.84212081168682,-13.5548623397778,-8.09117622874177,6.64343395107537,3.64224209204246,9.96965365082916,-0.171468703053023,6.83186929567662
"BACH_HUMAN---NHLC2_HUMAN",-61.9579800536959,-4.44964724723935,5.16341107429619,13.5788605514532,-1.12490470315422,-6.74052772042454,-0.354114975737039,6.14255323413486,-6.35311572156205,-2.54629527404865
"BAD_HUMAN---KS6A1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"BAG6_HUMAN---CDK16_HUMAN",-58.1246872298532,15.8884178750955,16.6047227872292,2.25522194433077,8.03750035768164,1.41870633062349,-3.7899027912078,-7.13425703277327,4.72110006770253,-1.02526526103847
"BARD1_HUMAN---DHX57_HUMAN",-29.7435427614512,50.495889367779,-15.7719188026669,-5.7373550163212,-9.18079998042594,-11.0369058003772,-4.78117831882998,-3.48258254389187,3.78585258732461,-9.12459407887145
"BARD1_HUMAN---LARP1_HUMAN",6.21402189272338,49.1662070003366,-20.5283989345007,20.326980273291,18.4473634777951,10.3228817206621,3.27066350475845,0.0807101822917917,0.776485685641136,8.48688244876118
"BARD1_HUMAN---P53_HUMAN",-29.7435427614512,50.495889367779,-15.7719188026669,-5.7373550163212,-9.18079998042594,-11.0369058003772,-4.78117831882998,-3.48258254389187,3.78585258732461,-9.12459407887145
"BARD1_HUMAN---SCAFB_HUMAN",0.504606521456187,50.8698089694719,-24.3620729862302,18.0860936860104,13.4097660427113,4.38512610131961,4.31712092294687,0.493759473254053,-7.85248170294633,9.53484003148486
"BARD1_HUMAN---TBCD1_HUMAN",-29.7435427614512,50.495889367779,-15.7719188026669,-5.7373550163212,-9.18079998042594,-11.0369058003772,-4.78117831882998,-3.48258254389187,3.78585258732461,-9.12459407887145
"BARD1_HUMAN---TPC11_HUMAN",6.21402189272338,49.1662070003366,-20.5283989345007,20.326980273291,18.4473634777951,10.3228817206621,3.27066350475845,0.0807101822917917,0.776485685641136,8.48688244876118
"BBX_HUMAN---HS90B_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"BCAR1_HUMAN---ZYX_HUMAN",-58.362086070219,-21.1266066563434,-13.7540727749678,-4.64150798811611,1.42312150657234,7.01604264913675,-9.60553049363315,1.86990710077616,-0.935056965384246,-0.100695559707325
"BCLF1_HUMAN---SRRM1_HUMAN",-58.362086070219,-21.1266066563434,-13.7540727749678,-4.64150798811611,1.42312150657234,7.01604264913675,-9.60553049363315,1.86990710077616,-0.935056965384246,-0.100695559707325
"BCOR_HUMAN---ZBT7A_HUMAN",-54.8190103216398,24.8182646555727,16.3404554384038,-5.48674521677981,4.04235362875702,9.19755391060193,1.01417067652103,-7.38625589192247,-5.64943157502897,-5.32620411394367
"BCS1_HUMAN---DDX24_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"BRAP_HUMAN---KSR1_HUMAN",-40.8061293925175,43.8718330000029,-2.03304132219972,-13.241159726119,-11.6223619243828,-0.717928604715793,1.1153994709287,10.445954298274,5.60904786552495,2.29680381752232
"B2R4R0_HUMAN---BRD2_HUMAN",-61.9579800536959,-4.44964724723935,5.16341107429619,13.5788605514532,-1.12490470315422,-6.74052772042454,-0.354114975737039,6.14255323413486,-6.35311572156205,-2.54629527404865
"BRD3_HUMAN---SRPK2_HUMAN",-5.37087962910992,51.9949401915273,-24.5557435772508,14.259716228486,9.70209088266433,-0.188403169847555,1.89805597645603,-4.63822463418926,-8.72541957740513,11.9269019214938
"BUD13_HUMAN---CDK1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"BZW2_HUMAN---SMAP_HUMAN",-40.8061293925175,43.8718330000029,-2.03304132219972,-13.241159726119,-11.6223619243828,-0.717928604715793,1.1153994709287,10.445954298274,5.60904786552495,2.29680381752232
"CA052_HUMAN---NFKB1_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"CAAP1_HUMAN---KAT7_HUMAN",-35.4324478052464,47.8101790388058,-9.51906414180939,-10.5015752656489,-11.6996128555521,-7.15625575113627,-2.03784416252618,4.80282160793743,6.78801715871227,-4.80522835978165
"CADH1_HUMAN---CTNB1_HUMAN",-35.4324478052464,47.8101790388058,-9.51906414180939,-10.5015752656489,-11.6996128555521,-7.15625575113627,-2.03784416252618,4.80282160793743,6.78801715871227,-4.80522835978165
