"","V1","V2","V3","V4","V5"
"DNMT1_HUMAN---HDAC1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"DOCK4_HUMAN---GRB2_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"AFAD_HUMAN---DREB_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"DREB_HUMAN---NIPBL_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"CCNL2_HUMAN---DYR1A_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"DYR1A_HUMAN---SF3B1_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"DYR1B_HUMAN---MK01_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DYR1B_HUMAN---SF3B1_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DYRK4_HUMAN---HS90B_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CCDC6_HUMAN---E7ETM7_HUMAN",-12.0356190771432,52.358520338759,-25.8047707524587,-8.32082297745983,-4.78821202375638
"E7ETM7_HUMAN---PTSS2_HUMAN",-17.3852449218726,52.4725082945914,-20.831694634457,-5.15078937736189,4.05737088480975
"EDC3_HUMAN---EDC4_HUMAN",-44.8303431686025,38.8684017394722,6.03521166000749,14.2359967617678,6.05570523413048
"CH10_HUMAN---EF1A1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"EF1A1_HUMAN---EF1B_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"EF1A1_HUMAN---MAGD2_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"EF1A1_HUMAN---XRN2_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"CDK1_HUMAN---EF1D_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"EF1D_HUMAN---MAP1B_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"EFNB2_HUMAN---EPHA3_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"AKA12_HUMAN---EGFR_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"ANS1A_HUMAN---EGFR_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"B4DJ51_HUMAN---EGFR_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"BIG3_HUMAN---EGFR_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"CBLB_HUMAN---EGFR_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"CBL_HUMAN---EGFR_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"EGFR_HUMAN---EGF_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"EGFR_HUMAN---ENPL_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"EGFR_HUMAN---EPN1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"EGFR_HUMAN---GSTP1_HUMAN",-23.7314179799698,52.4196226209386,-19.7391806479297,-0.495517275366835,8.29725938609985
"EGFR_HUMAN---HGS_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"EGFR_HUMAN---RN213_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"EGFR_HUMAN---TELO2_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"EGFR_HUMAN---UBP8_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"DDX3X_HUMAN---EIF3B_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"EIF3B_HUMAN---EIF3C_HUMAN",-44.8303431686025,38.8684017394722,6.03521166000749,14.2359967617678,6.05570523413048
"EIF3B_HUMAN---EIF3G_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"ELF2_HUMAN---SUMO2_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"EP15R_HUMAN---EPN1_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"CBL_HUMAN---EPHA2_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"EPHA2_HUMAN---EPHA7_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"EPHA3_HUMAN---EPHA7_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"EPN1_HUMAN---EPS15_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"ETS1_HUMAN---JUN_HUMAN",-44.8303431686025,38.8684017394722,6.03521166000749,14.2359967617678,6.05570523413048
"ETS1_HUMAN---TCAL3_HUMAN",-44.8303431686025,38.8684017394722,6.03521166000749,14.2359967617678,6.05570523413048
"CDK1_HUMAN---EZH2_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"F122B_HUMAN---WDR48_HUMAN",-39.9583342224251,44.13490034354,-1.13824988069292,12.1596459387889,9.78136043024928
"CHD3_HUMAN---F134A_HUMAN",-5.53607574384617,51.3848166029496,-25.3911659780412,-12.3821418909247,-9.22147610640882
