"","V1","V2","V3","V4","V5"
"MDM4_HUMAN-->MDM2_HUMAN",-82.9403129775988,35.795889896172,-28.1577198370429,14.371853188548,-15.4358058574986
"MDM2_HUMAN-->RB_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"UBP7_HUMAN-->MDM2_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"MDM2_HUMAN-->UB2D2_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"UB2D2_HUMAN-->CHIP_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"MDM2_HUMAN-->UBP7_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"UB2D2_HUMAN-->CBL_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"CCND1_HUMAN-->RB_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"CDK4_HUMAN-->CCND1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"MDM2_HUMAN-->SUMO1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"SUMO1_HUMAN-->P53_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"EP300_HUMAN-->SP1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"SP1_HUMAN-->HDAC1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"EP300_HUMAN-->G4XH65_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"G4XH65_HUMAN-->SRC_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"SRC_HUMAN-->FAK1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"SRC_HUMAN-->HNRPK_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"S10A4_HUMAN-->MDM2_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"S10A4_HUMAN-->P53_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"EP300_HUMAN-->JUN_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"EP300_HUMAN-->HIF1A_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"HIF1A_HUMAN-->HS90A_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"BRCA1_HUMAN-->BARD1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"G4XH65_HUMAN-->BRCA1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"SRC_HUMAN-->SHC1_HUMAN",-84.1707713681173,29.9062465921446,-22.0648268860853,4.7111924563181,-4.96308074632773
"G4XH65_HUMAN-->HS90A_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"SRC_HUMAN-->KHDR1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"SUMO1_HUMAN-->PIAS1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"A4D1G0_HUMAN-->RB_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"CD2A2_HUMAN-->A4D1G0_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"K7PPA8_HUMAN-->SP1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"G4XH65_HUMAN-->SP1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"SP1_HUMAN-->P53_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"B2CL1_HUMAN-->BAD_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"K7PPA8_HUMAN-->B2CL1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"CDK4_HUMAN-->CDN1A_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"CDN1A_HUMAN-->CCND1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"CDN1A_HUMAN-->PCNA_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"PCNA_HUMAN-->DNMT1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"CCND1_HUMAN-->CDN1A_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"SP1_HUMAN-->HDAC2_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"G4XH65_HUMAN-->HDAC1_HUMAN",-86.7929576306317,18.8126200596393,-12.9331751957836,-9.02599852121954,5.3936550699351
"A4D1G0_HUMAN-->CCND1_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CCND1_HUMAN-->CDK4_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"PCNA_HUMAN-->RFC1_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"SUMO1_HUMAN-->UBC9_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"UBC9_HUMAN-->RBP2_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"UB2D2_HUMAN-->ZN363_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"ZN363_HUMAN-->P53_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"UBC9_HUMAN-->P53_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CDK4_HUMAN-->CDN1B_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CDN1B_HUMAN-->CCND1_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CD2A2_HUMAN-->NPM_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"SRC_HUMAN-->EGFR_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"SRC_HUMAN-->GAB1_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"EP300_HUMAN-->H31_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"H31_HUMAN-->CAF1B_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CCNE1_HUMAN-->RB_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"CDN1B_HUMAN-->CCNE1_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"BRCA1_HUMAN-->P53_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"HIF1A_HUMAN-->HSP74_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"HSP74_HUMAN-->CHIP_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
"A4D1G0_HUMAN-->CCND3_HUMAN",-88.9978724697698,4.65993713784753,-1.547899325319,-21.1679037576588,11.2650893442583
