"","V1","V2","V3","V4"
"MDM2_HUMAN-->SUMO1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"SUMO1_HUMAN-->P53_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"EP300_HUMAN-->SP1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"SP1_HUMAN-->HDAC1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"EP300_HUMAN-->G4XH65_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"G4XH65_HUMAN-->SRC_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"SRC_HUMAN-->FAK1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"SRC_HUMAN-->HNRPK_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"S10A4_HUMAN-->MDM2_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"S10A4_HUMAN-->P53_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"EP300_HUMAN-->JUN_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"EP300_HUMAN-->HIF1A_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"HIF1A_HUMAN-->HS90A_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"BRCA1_HUMAN-->BARD1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"G4XH65_HUMAN-->BRCA1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"SRC_HUMAN-->SHC1_HUMAN",-83.929238948373,29.5438362511957,21.3003793088051,5.20684302187057
"G4XH65_HUMAN-->HS90A_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"SRC_HUMAN-->KHDR1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"SUMO1_HUMAN-->PIAS1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"A4D1G0_HUMAN-->RB_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"CD2A2_HUMAN-->A4D1G0_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"K7PPA8_HUMAN-->SP1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"G4XH65_HUMAN-->SP1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"SP1_HUMAN-->P53_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"B2CL1_HUMAN-->BAD_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"K7PPA8_HUMAN-->B2CL1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"CDK4_HUMAN-->CDN1A_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"CDN1A_HUMAN-->CCND1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"CDN1A_HUMAN-->PCNA_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"PCNA_HUMAN-->DNMT1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"CCND1_HUMAN-->CDN1A_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"SP1_HUMAN-->HDAC2_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"G4XH65_HUMAN-->HDAC1_HUMAN",-87.3771011783478,17.8367601104186,13.8189575025892,-9.57489007191557
"A4D1G0_HUMAN-->CCND1_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"CCND1_HUMAN-->CDK4_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"PCNA_HUMAN-->RFC1_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"SUMO1_HUMAN-->UBC9_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"UBC9_HUMAN-->RBP2_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"UB2D2_HUMAN-->ZN363_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"ZN363_HUMAN-->P53_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"UBC9_HUMAN-->P53_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"CDK4_HUMAN-->CDN1B_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
"CDN1B_HUMAN-->CCND1_HUMAN",-89.9099992548865,3.30678243111878,3.69680579962731,-21.9614157510834
