"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"CDN1A_HUMAN-->CCNE1_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"RAGP1_HUMAN-->UBC9_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"SUMO1_HUMAN-->RAGP1_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"CUL1_HUMAN-->NEDD8_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"NEDD8_HUMAN-->P53_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"RBX1_HUMAN-->CUL1_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"UB2D2_HUMAN-->RBX1_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"CCNE1_HUMAN-->CDN1A_HUMAN",-130.251608572267,-15.9846738836799,-18.2237560503226,-20.645641483722,-6.88374008912684,22.3692801310752,-12.6517233210764,0.206743122695656,4.57252428957999,1.87461524360252
"MDM2_HUMAN-->EP300_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"CUL2_HUMAN-->VHL_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
