"","V1","V2","V3"
"B2R4R0_HUMAN-->TP53B_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"EP300_HUMAN-->B2R4R0_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"SUMO2_HUMAN-->PIAS1_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"UBC9_HUMAN-->SUMO2_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"EP300_HUMAN-->HDAC1_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"BRCA1_HUMAN-->F175A_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"F175A_HUMAN-->UIMC1_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"EP300_HUMAN-->TYY1_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"TYY1_HUMAN-->HDAC2_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"B2R4R0_HUMAN-->H31_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"EP300_HUMAN-->MDM2_HUMAN",-118.009464675337,8.01295374031768,-21.2560848713843
"CUL2_HUMAN-->RBX1_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"HIF1A_HUMAN-->VHL_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"RBX1_HUMAN-->UB2D2_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"UB2D2_HUMAN-->MDM2_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"VHL_HUMAN-->CUL2_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"NEDD8_HUMAN-->CUL2_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"K7PPA8_HUMAN-->UBC9_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"UBC9_HUMAN-->SUMO1_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"CDN1B_HUMAN-->CDK4_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"G4XH65_HUMAN-->EP300_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"1433T_HUMAN-->CBL_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"CDN1B_HUMAN-->1433T_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"CUL2_HUMAN-->NEDD8_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"CCND1_HUMAN-->CDK2_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"CDK2_HUMAN-->RB_HUMAN",-115.745611066632,17.9844770857286,-28.0910447855101
"EP300_HUMAN-->P73_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"P73_HUMAN-->MDM2_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"CBX5_HUMAN-->TIF1B_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"H31_HUMAN-->CBX5_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"A4D1G0_HUMAN-->CDN2C_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"CDN2C_HUMAN-->CDK4_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"CCNE1_HUMAN-->CDN1B_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"G4XH65_HUMAN-->MTA1_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"MTA1_HUMAN-->HDAC2_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"SUMO1_HUMAN-->TOP2B_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"PCNA_HUMAN-->CDK2_HUMAN",-112.998036266558,28.401255412251,-33.2591883356551
"EP300_HUMAN-->PPARG_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"NCOA1_HUMAN-->G4XH65_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"PPARG_HUMAN-->NCOA1_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"K7PPA8_HUMAN-->TP53B_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"MTA1_HUMAN-->HDAC1_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"RBX1_HUMAN-->VHL_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"B2CL1_HUMAN-->BECN1_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"BCL2_HUMAN-->BAD_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"BECN1_HUMAN-->BCL2_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"MDM4_HUMAN-->K7PPA8_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"EP300_HUMAN-->BRCA1_HUMAN",-109.907066412417,38.8269417157704,-36.7015474522255
"B2RBV7_HUMAN-->VPRBP_HUMAN",-106.447894950468,48.9547182953672,-37.9507385934233
"RBX1_HUMAN-->B2RBV7_HUMAN",-106.447894950468,48.9547182953672,-37.9507385934233
"CCND3_HUMAN-->CDN1B_HUMAN",-106.447894950468,48.9547182953672,-37.9507385934233
"BRCA1_HUMAN-->RAD50_HUMAN",-106.447894950468,48.9547182953672,-37.9507385934233
"A4D1G0_HUMAN-->K7PML8_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"K7PML8_HUMAN-->CDK4_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"CUL1_HUMAN-->RBX1_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"NEDD8_HUMAN-->CUL1_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"K7PPA8_HUMAN-->SUMO1_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"EP300_HUMAN-->PCNA_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"PCNA_HUMAN-->CDN1A_HUMAN",-102.808973312396,58.9217438651135,-38.1619574652431
"B0LPE5_HUMAN-->HS90A_HUMAN",-98.8328988355992,68.5334825850068,-36.4788270900189
"UBP7_HUMAN-->K7PPA8_HUMAN",-98.8328988355992,68.5334825850068,-36.4788270900189
"HIF1A_HUMAN-->EGLN1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"UBP7_HUMAN-->UHRF1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"UHRF1_HUMAN-->DNMT1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"CDK2_HUMAN-->DNLI1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"EP300_HUMAN-->SMAD3_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"SMAD3_HUMAN-->SP1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"TYY1_HUMAN-->SP1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"FEN1_HUMAN-->WRN_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"PCNA_HUMAN-->FEN1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"WRN_HUMAN-->XRCC5_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"XRCC5_HUMAN-->XRCC6_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"CUL1_HUMAN-->FBXW7_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"FBXW7_HUMAN-->CCNE1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"CAND1_HUMAN-->B2RBV7_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"CUL1_HUMAN-->CAND1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"RAGP1_HUMAN-->SUMO1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
"UBC9_HUMAN-->RAGP1_HUMAN",-94.7501139697359,78.0686816160338,-34.304757713325
